,Unnamed: 0,Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg),TSLF
315,1017,CA4148712239720060726,HOY,41.487,-122.397,2006,7,556.83,21.78,129.24,323.46,82.26,0.09,20960411.4,1002122.37,46604.034,313487.28,14492.6397,14365.5444,13936.221,15201.873,18637.641,132293.691,138375.009,5154.1695,0
316,1019,CA4160912335520060723,TITUS,41.609,-123.355,2006,7,2475.81,1.26,928.8,814.14,731.34,0.27,202323167.6,9763439.04,452668.806,2969125.92,123104.394,141863.1174,117964.926,129439.233,157405.896,1292868.108,1395937.944,49139.3808,0
317,1020,CA4170812050420060724,SAGE,41.708,-120.504,2006,7,2215.35,12.78,2061.0,131.76,8.73,1.08,26240564.7,1168524.0,56537.937,440652.24,32569.6734,15006.2157,31406.229,33822.8739,42143.112,153059.706,125031.996,6566.598,2
318,1001,CA3875412190520060922,ZAM ASSIST,38.754,-121.905,2006,9,5828.58,69.57,986.4,4192.11,540.27,40.23,69950279.52,3295780.29,154647.306,1072455.12,56262.6405,46271.412,54103.797,58816.7118,72405.333,434811.267,436026.393,17191.9539,0
319,1002,CA3902412068120060905,RALSTON,39.024,-120.681,2006,9,3224.88,39.33,820.08,1546.56,817.56,1.35,383872830.7,19298994.03,813895.281,5615773.92,213008.6493,291209.2623,224647.146,230224.3371,312161.283,2386536.867,2440581.939,124918.6977,0
320,1003,CA3963312058920060919,BASSETTS,39.633,-120.589,2006,9,939.6,0.9,206.28,304.11,426.87,1.44,87116626.62,4537781.82,173535.777,1284427.44,47709.5148,70430.9481,55275.471,52953.3963,79561.062,522191.196,490506.714,35880.8094,0
321,1006,CA3996312371720060924,NOBLE,39.963,-123.717,2006,9,500.85,0.0,220.95,197.64,80.01,2.25,43519547.88,2102799.96,97397.946,637333.92,26076.9384,30605.7042,24993.702,27431.9046,33350.724,278407.944,301487.508,10580.8356,0
322,1011,CA4095112320220060902,PIGEON,40.951,-123.202,2006,9,40856.67,24.12,17213.76,14038.29,9569.25,11.25,3181826376.0,153419632.9,7112288.529,46790646.48,1963985.668,2226380.505,1883598.345,2064689.787,2514548.124,20302392.94,21841692.84,775075.0824,9
323,1062,CA3888612004020070623,ANGORA,38.886,-120.04,2007,6,1220.13,2.52,145.62,349.2,709.29,13.5,106123511.2,5707745.1,199131.858,1572946.56,56593.8306,90777.375,71290.188,64441.2222,105496.182,615345.822,530125.902,52042.1202,1
324,1061,CA3881112138320070716,PHILLIPS,38.811,-121.383,2007,7,426.24,0.0,26.46,136.26,208.8,54.72,2113127.82,91609.47,4459.437,37160.64,3113.9973,1119.0231,3018.366,3231.2043,4061.367,11841.291,8241.219,554.1309,0
325,1064,CA3968412005120070710,BALLS CANYON,39.684,-120.051,2007,7,1842.39,7.83,254.52,957.24,595.98,26.82,35510281.56,1684290.87,74574.792,566493.84,34125.2883,23552.8794,34259.769,35951.8392,46755.063,210147.093,183930.651,10938.9897,0
326,1065,CA4013912058220070705,ANTELOPE COMPLEX (WHEELER),40.139,-120.582,2007,7,9349.74,57.24,1459.98,2735.82,4947.75,148.95,848988833.4,44965497.87,1637724.132,12570636.24,463677.3783,706722.5862,560825.577,521196.9156,819171.819,4994946.225,4472420.103,385582.7205,0
327,1068,CA4101212148620070710,POWER,41.012,-121.486,2007,7,425.88,0.99,149.67,262.17,9.45,3.6,41296556.88,2001661.83,92094.786,604390.32,24513.8823,29223.7452,23649.075,25836.7158,31648.671,263754.513,284781.915,10277.6841,0
328,1069,CA4161712327920070710,ELK COMPLEX (ELK),41.617,-123.279,2007,7,551.79,0.09,215.28,207.36,129.06,0.0,54118424.88,2615575.68,121171.032,791922.24,32248.944,38085.1488,30894.552,33925.752,41214.312,346421.376,375685.488,13136.1336,0
329,1070,CA4168112341420070710,ELK COMPLEX (KING CREEK 2),41.681,-123.414,2007,7,5746.05,31.77,2029.05,2262.24,1422.81,0.18,540337513.7,26117614.08,1209876.246,7905251.52,321512.6268,380352.1122,308004.03,338242.1958,410880.276,3459209.508,3752570.16,131150.3076,0
330,1071,CA4180412341220070710,ELK COMPLEX (LITTLE GRIDER),41.804,-123.412,2007,7,970.47,0.0,472.32,352.53,145.62,0.0,92286029.34,4463382.24,206698.041,1348647.12,54458.955,65054.2149,52165.341,57304.4715,69582.456,591208.938,642443.004,22394.3148,0
331,1072,CA4184212270320070710,CHINA BACK COMPLEX,41.842,-122.703,2007,7,1280.34,3.15,638.37,447.39,190.17,1.26,53427154.68,2569648.5,117161.118,803770.56,37862.4366,36994.3794,37074.852,39875.7834,49992.93,333720.018,340815.618,14160.0726,0
332,1073,CA4197112054520070710,FLETCHER,41.971,-120.545,2007,7,2680.92,7.47,692.1,998.91,979.74,2.7,191718142.9,9248563.8,428841.918,2815472.16,117234.8496,134316.7902,112357.53,123255.6138,149938.236,1224545.76,1320664.5,46586.1564,1
333,1063,CA3935112145820070807,BANGOR,39.351,-121.458,2007,8,460.71,0.0,39.69,380.16,40.86,0.0,11031511.86,515100.96,24298.389,171690.48,9640.755,7136.5221,9272.889,10062.2835,12414.924,67913.802,66232.116,2713.3992,0
334,1067,CA4049212334320070829,WALLOW,40.492,-123.343,2007,8,621.45,0.0,82.98,203.4,334.89,0.18,19898433.18,941080.14,43956.981,303833.52,15605.478,13276.8117,15041.259,16332.1119,20148.102,123885.9,124874.946,4944.1806,1
335,1066,CA4022012073620070903,MOONLIGHT,40.22,-120.736,2007,9,26594.64,66.06,2780.82,6499.08,17069.04,179.64,2290731454.0,125096407.4,4168071.396,34049041.92,1207950.806,2011734.536,1583167.842,1392869.966,2371342.23,13060217.29,10720447.94,1211682.134,8
336,1137,CA4007812267920080506,COLYEAR,40.078,-122.679,2008,5,714.96,0.72,296.01,358.92,32.04,27.27,22908998.52,1087988.94,50362.308,349580.16,17815.0374,15415.7652,17285.526,18679.5432,23222.97,142292.538,142736.814,5868.0054,1
337,1099,CA3830112216920080621,WILD,38.301,-122.169,2008,6,1654.83,2.16,644.67,882.72,108.27,17.01,39369634.38,1855992.78,85506.003,613586.16,34266.1032,25958.0799,33493.329,35914.6557,45165.978,240315.264,229690.386,10505.5506,0
338,1101,CA3899912350320080621,MEU LIGHTNING COMPLEX (SUGARLOAF),38.999,-123.503,2008,6,3378.69,4.77,2239.38,956.7,177.3,0.54,354571543.6,17174367.27,794226.249,5170430.88,205768.5417,250795.5183,197225.91,216656.8947,263126.799,2273858.487,2477811.375,86255.5509,0
339,1102,CA3902912361120080621,MEU LIGHTNING COMPLEX (COWSHED  LIGHTNING),39.029,-123.611,2008,6,1957.32,0.36,1465.47,450.54,40.95,0.0,196600896.0,9520480.71,440351.064,2868004.08,114437.2995,138982.7934,109682.577,120481.4124,146332.035,1260525.429,1372826.763,47818.5885,0
340,1103,CA3905312356820080622,MEU LIGHTNING COMPLEX (CLIFF),39.053,-123.568,2008,6,1758.87,15.03,1278.09,419.31,45.81,0.63,167831471.2,8120363.4,375881.868,2451425.76,98650.4436,118413.396,94521.528,103823.6472,126093.672,1075390.812,1169250.012,40768.8552,0
341,1104,CA3906612247920080622,WALKER,39.066,-122.479,2008,6,5035.23,5.4,1119.24,2086.47,1775.79,48.33,50820373.26,2245877.64,106946.379,877945.68,69873.9606,28296.5571,68142.051,72677.6253,91922.472,287498.178,209548.224,13910.4612,0
342,1106,CA3918412148220080621,TWENTY,39.184,-121.482,2008,6,425.52,9.99,228.96,168.48,17.01,1.08,9208.08,362.88,18.792,181.44,19.44,3.6288,18.792,20.088,25.272,46.656,16.848,2.3976,0
343,1107,CA3918512361920080621,MEU LIGHTNING COMPLEX (NAVARRO),39.185,-123.619,2008,6,1302.3,0.63,767.16,488.43,46.08,0.0,133439386.9,6460603.92,298962.603,1946572.56,77689.017,94297.1355,74424.591,81781.6509,99270.684,855694.206,932216.004,32399.7552,0
344,1108,CA3920812059620080621,AMERICAN RIVER COMPLEX (GOVERNMENT),39.208,-120.596,2008,6,8382.6,76.68,1408.14,3551.76,3319.83,26.19,983233476.2,49528870.74,2076250.149,14400596.88,547952.9976,748445.1705,581229.495,593085.5595,809528.31,6096284.064,6196001.31,325423.5966,0
345,1111,CA3935012076620080621,YUBA RIVER COMPLEX (SCOTCHMAN),39.35,-120.766,2008,6,487.44,2.88,133.38,189.9,160.29,0.99,57830070.06,2917696.68,121852.359,846870.48,32102.9694,44151.6951,34186.527,34788.0537,47687.616,358171.866,363212.208,19327.1292,0
346,1112,CA3937012297720080621,SODA COMPLEX (BACK),39.37,-122.977,2008,6,705.69,0.0,251.91,345.24,108.54,0.0,85821476.22,4165398.45,191788.911,1250975.52,49501.9827,60947.6625,47655.846,52188.1749,63705.069,549772.749,597921.309,21200.5359,0
347,1113,CA3937612069620080621,YUBA RIVER COMPLEX (FALL),39.376,-120.696,2008,6,845.28,0.09,219.87,341.28,281.52,2.52,100284922.1,5102818.38,208459.422,1469939.04,55138.941,77766.3918,60040.152,60132.339,84475.602,616407.246,614669.238,35464.5126,0
348,1114,CA3938112360620080626,MEU LIGHTNING COMPLEX (INDIAN),39.381,-123.606,2008,6,457.65,0.0,413.73,34.83,9.09,0.0,52597100.88,2550055.68,117942.642,765109.44,29982.546,37292.4198,28706.922,31576.869,38276.172,337880.556,369712.368,12751.0236,0
349,1115,CA3941612307620080621,SODA COMPLEX (BIG),39.416,-123.076,2008,6,799.56,0.0,207.27,342.63,197.01,52.65,62728684.92,3027740.31,139925.808,923135.76,38831.9283,43972.7202,37364.049,40853.3904,49954.887,399666.357,428616.171,15466.5369,0
350,1116,CA3944112156720080610,OPHIR,39.441,-121.567,2008,6,418.14,0.81,138.6,250.56,28.17,0.0,2429151.48,110982.51,5074.794,40700.88,2933.2755,1469.448,2902.023,3067.5762,3938.247,13939.893,10862.487,720.6561,0
351,1117,CA3947712308520080621,SODA COMPLEX (MILL),39.477,-123.085,2008,6,1435.86,0.36,807.93,450.81,172.26,4.5,135536296.1,6551727.3,303201.423,1984624.56,81083.6316,95400.2331,77779.089,85318.1145,103823.694,866916.396,938513.646,33051.3678,0
352,1118,CA3954412296820080621,SODA COMPLEX (MONKEY  ROCK),39.544,-122.968,2008,6,722.43,0.36,440.55,226.17,54.27,1.08,62835001.38,3033902.88,140621.895,921150.0,37944.1746,44116.9371,36356.643,39904.0821,48508.2,401776.47,434504.772,15257.7396,0
353,1121,CA3970312168320080611,HUMBOLDT,39.703,-121.683,2008,6,9615.96,15.21,2302.47,6086.43,1211.31,0.54,818631748.1,40068743.49,1796123.862,12018986.64,487918.6317,589855.3668,483461.361,517708.6866,654758.613,5174855.163,5468499.369,223345.8531,0
354,1122,CA3970812376820080621,MEU LIGHTNING COMPLEX (HARDY),39.708,-123.768,2008,6,2212.65,1.62,1441.8,666.45,102.78,0.0,229600017.4,11120281.11,514406.7,3347665.2,133154.3907,162381.4722,127581.741,140190.7032,170183.835,1472675.445,1605371.139,55786.0437,0
355,1124,CA3972212119120080621,CANYON COMPLEX (SCOTCH),39.722,-121.191,2008,6,10689.66,94.23,3482.37,4945.86,2160.0,7.2,1340867024.0,66872269.89,2879663.022,19591205.04,748645.3557,1002270.794,772886.457,804409.9974,1064744.865,8398353.987,8726662.593,411385.1607,0
356,1125,CA3975512133920080621,CANYON COMPLEX (FOUR MILE),39.755,-121.339,2008,6,1162.62,0.0,510.03,542.97,109.62,0.0,155844176.2,7627854.15,344579.499,2270105.28,88169.2533,112494.5433,86576.112,93473.4825,116751.807,992903.643,1068783.543,41102.5869,0
357,1126,CA3976112380020080623,MEU LIGHTNING COMPLEX (MIDDLE),39.761,-123.8,2008,6,843.75,1.53,517.86,299.16,25.2,0.0,75608481.24,3659980.14,169033.716,1105701.12,44755.263,53379.3204,42999.606,47125.332,57436.506,483727.338,524174.814,18544.9878,0
358,1127,CA3976512124820080622,CANYON COMPLEX (LITTLE),39.765,-121.248,2008,6,654.66,0.0,446.67,183.42,24.57,0.0,85185669.24,4146114.6,189939.906,1239786.72,48392.6832,60844.5954,46811.43,51102.8406,62706.852,545421.6,592939.98,21386.7108,0
359,1129,CA3983512080720080621,CANYON COMPLEX (COLD),39.835,-120.807,2008,6,2408.13,0.36,246.33,610.65,1550.52,0.27,233733345.3,12463508.43,446393.241,3456162.72,124706.4813,196992.8271,153663.714,141051.1995,225798.219,1369100.979,1212890.931,109382.6745,0
360,1130,CA3984512138120080621,CANYON COMPLEX (BEAR),39.845,-121.381,2008,6,614.43,3.06,294.39,299.7,14.94,2.34,77026843.62,3772410.57,170091.279,1122540.48,43669.5687,55659.9213,42969.69,46318.4937,58000.509,490300.137,526738.545,20454.9759,0
361,1132,CA3985512266920080612,WHISKEY,39.855,-122.669,2008,6,3135.24,18.0,965.61,1849.14,302.49,0.0,72770381.64,3417187.05,158706.288,1135269.36,63907.9821,47589.5646,62143.119,66881.88,83610.009,444993.291,426894.741,18934.1703,0
362,1133,CA3989212363920080621,MEU LIGHTNING COMPLEX (RED MOUNTAIN),39.892,-123.639,2008,6,3089.34,31.41,1466.73,1337.22,132.3,121.68,180054017.3,8664383.7,400729.176,2666898.72,116510.9562,125278.7292,112254.678,122474.376,150206.778,1142300.502,1211804.442,44619.6006,0
363,1136,CA4006312162120080620,BTU LIGHTNING COMPLEX (SMOKEY),40.063,-121.621,2008,6,576.09,0.09,114.39,195.93,257.94,7.74,59631492.96,3148664.76,116069.364,879900.48,31967.946,49402.0116,38390.904,35876.97,55937.844,353068.092,321746.076,26432.5212,0
364,1138,CA4009612297920080621,YOLLA BOLLY COMPLEX (IRON),40.096,-122.979,2008,6,38399.58,33.48,19067.22,15221.61,3858.03,219.24,3023358482.0,145791703.5,6760586.907,44437731.84,1859982.026,2116122.092,1783038.15,1955304.163,2379763.773,19299735.15,20784719.02,735255.6399,0
365,1140,CA4012112329420080621,MAD RIVER COMPLEX (TRAVIS),40.121,-123.294,2008,6,447.39,0.0,185.94,72.09,16.74,172.62,21813766.02,1044223.11,48487.923,325798.56,14937.2973,14992.2837,14376.744,15675.5349,19233.747,137750.067,144309.951,5384.0889,0
366,1141,CA4016212186820080621,TGU LIGHTNING COMPLEX (MILL),40.162,-121.868,2008,6,5440.95,0.27,2881.8,2475.18,82.08,1.62,253265030.8,12102767.01,563184.315,3789878.4,175762.8747,173389.8969,168954.138,184331.1573,225918.369,1598205.573,1670684.157,62183.8539,0
367,1142,CA4018512311920080621,YOLLA BOLLY COMPLEX (TROUGH),40.185,-123.119,2008,6,1586.16,0.0,422.46,555.84,607.86,0.0,111580847.3,5369978.61,249177.924,1646718.48,70620.3585,77721.327,67752.783,74198.3112,90474.057,710414.343,760004.577,27206.5671,0
368,1143,CA4019412149120080621,CUB COMPLEX (CUB),40.194,-121.491,2008,6,8405.82,48.51,1572.57,3572.37,3144.42,67.95,919880660.0,46762972.74,1912569.471,13498438.32,510650.118,711924.9867,554991.489,556450.1289,780337.422,5651717.58,5627971.566,324639.1566,0
369,1144,CA4021212322720080621,MAD RIVER COMPLEX (BONANZA),40.212,-123.227,2008,6,592.47,0.0,379.53,187.47,25.47,0.0,51625513.08,2493350.64,115489.638,756848.16,31168.2204,36265.6134,29884.518,32783.9418,39885.264,330024.276,356741.712,12567.1176,0
370,1145,CA4025112187120080623,TGU LIGHTNING COMPLEX (ANTELOPE),40.251,-121.871,2008,6,1356.57,0.09,749.7,581.31,24.66,0.81,118360063.4,5716736.64,264926.268,1734068.16,71154.5544,83166.8076,68173.74,74838.0564,90955.008,757093.464,819539.28,28736.7408,0
371,1146,CA4032512290520080621,LIME COMPLEX (NOBLE),40.325,-122.905,2008,6,5229.81,1.62,2856.6,2071.62,188.46,111.51,230209493.9,11020746.78,510332.427,3447401.04,160020.468,158133.3435,154499.409,168001.8201,207004.086,1449738.864,1508707.746,57564.2358,0
372,1148,CA4042112309620080620,LIME COMPLEX (TELEPHONE),40.421,-123.096,2008,6,2959.38,3.6,1019.52,1381.86,544.86,9.54,262432824.5,12686684.49,586258.956,3847925.52,158342.6925,184684.3902,152183.259,166653.6984,203331.357,1676251.035,1808939.421,64440.6291,0
373,1149,CA4045212284620080621,SHU LIGHTNING COMPLEX (DEERLICK),40.452,-122.846,2008,6,5503.68,0.9,2656.89,2397.69,383.67,64.53,267561281.3,12806261.19,595182.123,3993917.76,182668.8789,183863.6361,175647.6,191664.9369,234883.503,1690744.059,1774075.095,65784.2013,0
374,1150,CA4048812292220080621,LIME COMPLEX (DEADSHOT),40.488,-122.922,2008,6,453.06,0.45,162.0,161.73,128.7,0.18,39140375.94,1889698.14,87514.875,574390.8,23796.1368,27469.8963,22827.969,25028.1873,30475.71,250024.32,269774.226,9545.2398,0
375,1151,CA4049512341220080620,LIME COMPLEX (LIME),40.495,-123.412,2008,6,11021.13,61.92,5585.31,4127.94,1242.54,3.42,1114381744.0,53916223.59,2495267.964,16281748.08,656267.9931,786141.1242,628982.037,690695.6976,839195.019,7138701.117,7757276.283,270971.1333,0
376,1152,CA4052812207120080620,SHU LIGHTNING COMPLEX (KIRKMAN),40.528,-122.071,2008,6,925.56,0.0,722.79,200.52,2.25,0.0,88903277.1,4301013.6,199148.985,1298509.2,52252.659,62712.5805,50049.405,54988.4115,66756.96,569723.13,619603.02,21571.002,0
377,1153,CA4054612266320080621,SHU LIGHTNING COMPLEX (MOON),40.546,-122.663,2008,6,14648.94,0.45,3095.55,6266.97,5133.6,152.37,682159688.8,32728669.83,1507707.819,10216090.08,472882.5549,470601.2853,458603.424,497062.7973,615679.515,4288709.619,4447717.551,173698.4529,0
378,1154,CA4063712326820080621,LIME COMPLEX (MINERS),40.637,-123.268,2008,6,10391.76,14.13,4902.66,3779.37,1674.99,20.61,912713814.9,44125260.75,2039238.495,13379738.4,549879.1065,642411.5625,528401.52,578740.4505,705935.655,5830874.055,6295139.955,223984.8405,0
379,1155,CA4063812276420080621,SHU LIGHTNING COMPLEX (LOWER),40.638,-122.764,2008,6,594.99,0.09,447.21,121.68,6.03,19.98,59075109.18,2861022.96,132216.543,862353.36,34529.8338,41763.4479,33132.771,36359.6265,44227.836,378493.11,411546.564,14425.5456,0
380,1156,CA4065912351320080621,LIME COMPLEX (SLIDE),40.659,-123.513,2008,6,496.26,0.81,281.52,172.71,41.22,0.0,50678479.26,2453623.47,113465.295,739814.4,29645.6049,35805.9357,28427.04,31210.5933,37934.811,324754.047,353230.155,12345.6897,0
381,1157,CA4069812251020080622,SHU LIGHTNING COMPLEX (MOTION),40.698,-122.51,2008,6,11879.19,31.95,2381.67,6014.7,3094.29,356.58,622960643.5,29961191.16,1380151.08,9276811.2,416506.2732,432417.1824,403367.868,438035.6088,541092.204,3932303.508,4120927.452,157589.2404,0
382,1158,CA4071412316220080621,IRON AND ALPS COMPLEXES (EAGLE),40.714,-123.162,2008,6,13111.47,17.28,5183.28,5462.46,2447.55,0.9,1360004010.0,65781116.46,3045681.747,19875381.84,802605.3696,958827.1635,768971.601,844587.1089,1025821.854,8711816.76,9465150.474,330280.7598,0
383,1159,CA4072612207420080620,SHU LIGHTNING COMPLEX (PINE),40.726,-122.074,2008,6,802.89,0.27,302.94,408.87,90.81,0.0,67014407.16,3236609.52,149934.33,982317.6,40422.5604,47078.1522,38751.21,42517.2798,51714.936,428457.132,463286.16,16303.4352,0
384,1160,CA4074912336120080621,IRON AND ALPS COMPLEXES (CEDAR),40.749,-123.361,2008,6,10229.67,10.71,3551.85,3771.99,2893.5,1.62,957866876.8,46278499.59,2143692.765,14029768.8,574572.7953,673490.8899,550694.25,604406.7711,734825.007,6127297.839,6633904.815,232864.1829,0
385,1161,CA4076312356020080620,HELLS HALF FIRE (HALF),40.763,-123.56,2008,6,6016.23,61.65,3023.19,2080.89,847.62,2.88,568391033.9,27487185.66,1272427.848,8311800.96,336906.8838,400526.9424,322924.626,354523.374,430881.066,3639181.05,3949256.934,138234.5046,0
386,1162,CA4078712209120080621,SHU LIGHTNING COMPLEX (STEIN),40.787,-122.091,2008,6,513.9,15.75,304.29,169.83,24.03,0.0,56320047.54,2728757.34,126174.609,820806.48,32546.3796,39863.7477,31192.767,34272.0711,41612.994,361303.812,394050.978,13697.9298,0
387,1163,CA4082312342420080621,IRON AND ALPS COMPLEXES (IRONSIDE),40.823,-123.424,2008,6,5262.75,15.84,3526.11,1305.54,405.9,9.36,501013508.4,24233149.8,1121729.058,7323788.16,296165.1816,353201.0958,283851.126,311668.8066,378725.328,3208552.344,3484001.124,121818.204,0
388,1164,CA4083712326320080621,IRON AND ALPS COMPLEXES (BUCKHORN),40.837,-123.263,2008,6,11916.18,7.92,5095.35,3952.44,2853.36,7.11,962922913.6,46458146.43,2152812.024,14145731.28,589940.3799,674743.5666,565820.757,620322.5592,755339.931,6147744.561,6623915.103,234627.4917,0
389,1165,CA4086012086020080623,CORRAL,40.86,-120.86,2008,6,4733.73,20.61,1767.6,1949.13,923.31,73.08,440133196.7,22368920.85,912297.204,6479999.28,250074.2313,340228.557,272013.759,272384.4276,382626.261,2695460.751,2661466.761,156772.4571,0
390,1166,CA4086912347920080621,IRON AND ALPS COMPLEXES (ZEIGLER),40.869,-123.479,2008,6,992.97,7.47,616.59,307.26,61.47,0.18,89173176.48,4309182.36,199614.438,1305437.76,53296.1208,62730.9234,51069.906,56065.995,68137.416,570632.04,618362.604,21662.4816,0
391,1167,CA4091712133820080622,PETERSON COMPLEX,40.917,-121.338,2008,6,3209.58,0.63,1107.99,1650.06,364.14,86.76,319024152.7,15963869.97,678485.61,4684179.6,183053.9709,239706.5904,191293.677,197172.6534,264881.205,1983160.395,2024662.833,101961.7299,0
392,1168,CA4098212158120080621,SHU LIGHTNING COMPLEX (VENTURE),40.982,-121.581,2008,6,808.02,21.6,230.58,407.61,148.23,0.0,80064851.04,3872978.73,179287.02,1170032.4,47228.8221,56458.3518,45257.355,49701.9672,60378.669,512860.203,557189.325,19455.9363,0
393,1169,CA4105912302720080621,BEAR WALLOW COMPLEX (CARIBOU),41.059,-123.027,2008,6,4916.88,6.21,1397.61,2077.65,1435.14,0.27,462706874.3,22354264.17,1035754.398,6776123.76,277287.0345,325320.2064,265678.245,291669.0966,354456.837,2960418.447,3206563.605,112358.2131,0
394,1170,CA4107312329420080621,IRON AND ALPS COMPLEXES (CAREY),41.073,-123.294,2008,6,1627.2,1.98,604.17,706.59,314.46,0.0,101641408.0,4884488.01,226901.637,1503555.84,65402.0451,70556.2911,62731.512,68681.9007,83767.041,646294.509,689037.633,24755.1219,0
395,1171,CA4150512318420080628,BEAR WALLOW COMPLEX (ANTHONY MILNE),41.505,-123.184,2008,6,879.3,0.54,544.14,225.54,109.08,0.0,91355484.42,4420386.72,204658.497,1333905.84,53568.4518,64468.0161,51308.181,56376.4023,68434.092,585548.226,637116.804,22164.5304,0
396,1173,CA4161412365820080621,SISKIYOU-BLUE 2 COMPLEX (BLUE 2),41.614,-123.658,2008,6,40804.29,56.97,17186.04,14168.88,9391.95,0.45,3017098110.0,145523988.0,6748741.647,44316811.44,1847837.075,2113034.727,1770834.699,1942617.691,2363076.072,19268971.69,20775882.28,732920.418,1
397,1105,CA3915612338320080704,MEU LIGHTNING COMPLEX (LOW GAP),39.156,-123.383,2008,7,864.45,0.0,582.48,248.4,33.57,0.0,88902230.04,4306810.32,199093.248,1296416.16,51586.128,62900.5356,49464.072,54321.4332,66003.876,570053.52,621024.768,21657.1068,0
398,1109,CA3921812339220080704,MEU LIGHTNING COMPLEX (ORR),39.218,-123.392,2008,7,680.58,0.09,484.02,161.64,31.5,3.33,49444205.76,2384184.69,110438.568,727626.96,30653.9289,34594.137,29429.379,32230.2276,39306.681,315255.375,338574.321,12089.9367,0
399,1110,CA3926312332020080704,MEU LIGHTNING COMPLEX (JACK SMITH),39.265,-123.322,2008,7,433.8,0.0,294.3,116.64,22.86,0.0,46712810.34,2263393.17,104572.179,681281.28,27120.9267,33061.3137,26021.754,28563.0669,34733.097,299449.053,326041.461,11404.7523,0
400,1120,CA3963212131220080708,CANYON COMPLEX (FRIEND-DARNELL),39.632,-121.312,2008,7,1687.41,11.34,240.57,687.15,736.38,11.97,161797924.3,8546825.79,314350.641,2389885.92,87309.9045,134114.7663,104940.45,97991.8587,152952.219,956578.779,868124.475,72064.3977,0
401,1123,CA3971012317320080704,MEU LIGHTNING COMPLEX (BUTCH),39.71,-123.173,2008,7,986.58,4.86,733.14,217.71,27.18,3.69,17088853.14,785309.13,37306.467,273507.84,17175.1455,10612.6065,16556.094,17891.3061,22198.941,103159.089,94801.761,4256.8623,0
402,1128,CA3977912371420080704,MEU LIGHTNING COMPLEX (LOST PIPE),39.779,-123.714,2008,7,577.17,0.54,417.33,109.89,49.41,0.0,53606731.32,2592976.32,120072.69,783223.2,31582.0764,37799.0154,30251.322,33233.6214,40350.96,343464.66,373354.488,13007.7144,0
403,1134,CA4001712322720080705,MEU LIGHTNING COMPLEX (TRAVIS),40.017,-123.227,2008,7,607.95,0.0,452.61,135.18,12.96,7.2,38581387.02,1856218.59,86035.725,570456.0,24710.7573,26845.6599,23747.31,25965.6651,31737.447,245233.179,261309.555,9467.2269,0
404,1135,CA4004012113720080729,RICH,40.04,-121.137,2008,7,2702.25,18.9,378.63,1174.05,1119.42,11.25,286915264.2,14781217.41,582964.956,4220863.92,158043.4929,227448.7146,177898.671,173948.6268,253430.397,1739508.615,1679605.569,110444.2515,0
405,1172,CA4154112338120080722,PANTHER,41.541,-123.381,2008,7,28916.73,104.58,9036.09,10487.52,9287.19,1.35,2098802901.0,101125798.6,4692315.645,30888615.6,1303420.246,1466225.796,1249316.001,1369820.919,1667394.18,13388347.53,14391737.6,510055.6752,1
406,1119,CA3958112134720080804,CRAIG,39.581,-121.347,2008,8,712.71,0.18,29.16,211.59,471.69,0.09,67550325.66,3700863.36,122443.551,1002240.72,34897.9914,59681.0223,46228.923,40399.7049,69457.716,384767.118,315301.932,36098.3592,0
407,1131,CA3985212144420080814,BTU LIGHTNING COMPLEX (LONG BRANCH-JACK),39.852,-121.444,2008,8,20930.85,40.86,3398.49,8488.53,8612.46,390.51,2043919735.0,107659493.6,3992497.173,30173373.36,1104838.907,1685698.723,1318042.773,1237219.224,1916251.344,12120857.05,11086501.03,895844.1636,0
408,1174,CA4181112153020080817,JACK,41.811,-121.53,2008,8,2454.21,45.09,2190.96,10.08,0.27,207.81,12912280.38,509509.35,26358.417,254111.04,27163.3329,5110.5843,26260.11,28070.1927,35316.459,65499.615,23918.535,3364.8921,1
409,1100,CA3891612125220080901,GLADDING,38.916,-121.252,2008,9,418.5,0.09,182.07,188.73,47.61,0.0,6707658.24,320752.8,14575.626,102597.12,5234.4612,4572.7974,5152.05,5508.2466,6965.892,41348.7,40754.16,1830.7908,0
410,1147,CA4038012294620080907,GULCH,40.38,-122.946,2008,9,1190.16,0.0,245.25,562.77,356.13,26.01,27352927.44,1285197.21,59578.326,426931.92,24060.7449,17906.6124,23427.189,25188.1362,31538.673,167103.567,159915.861,7165.0503,10
411,1200,CA3817512022920090726,KNIGHT,38.175,-120.229,2009,7,3293.82,79.02,1277.28,1272.33,664.29,0.9,398604481.7,19663873.47,870265.665,5817240.0,225223.0029,291947.4243,225998.946,240117.9471,307660.383,2520106.371,2669973.219,112566.2373,0
412,1211,CA4107012343620090702,BACKBONE,41.07,-123.436,2009,7,1902.24,0.18,516.24,862.92,514.17,8.73,110880376.2,5320094.4,247398.588,1644593.76,72666.4896,76683.3048,69694.236,76273.4016,93070.188,703958.544,747477.864,26990.73,0
