Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg)
CA3687411890520150801,ROUGH,36.852,-118.884,2015,8,59231.16,497.43,20131.2,22783.86,15513.21,305.46,2863646036,147565931,5816891.619,42122670.48,1575328.927,2271234.725,1774364.031,1734242.469,2528288.532,17360260.04,16760101.64,1103531.695
CA3716511951320150619,CORRINE,37.179,-119.5,2015,6,431.1,0.9,351.81,75.42,0.45,2.52,21817837.8,1096279.92,46296.504,319171.68,12117.0672,16534.3644,12761.136,13091.094,17722.476,135701.856,138906.144,7073.73
CA3728211950220150725,WILLOW,37.282,-119.479,2015,7,2424.96,0.09,237.6,931.86,1230.39,25.02,92357076.06,4617146.97,197496.603,1350574.56,51642.2655,69334.2045,53676.126,55586.3409,74151.369,576908.001,595929.969,28899.6867
CA3745411858420150206,ROUND,37.491,-118.624,2015,2,2506.59,10.35,1193.85,1117.62,111.78,72.99,138961164.1,8395126.29,197995.311,2101756.32,66211.1235,144368.9793,113498.55,83952.5157,181908.909,699517.629,349577.325,110785.9887
CA3764612162620150819,TESLA,37.636,-121.594,2015,8,1015.38,0,404.37,541.26,0.81,68.94,21696184.98,1130475.69,42889.779,321972.48,12423.2751,17526.6945,14403.87,13774.3605,20741.805,129115.809,118831.185,9115.2351
CA3787811915920150815,WALKER,37.902,-119.151,2015,8,1528.2,4.86,218.25,810.36,420.03,74.7,25072660.62,1430298.36,40433.679,382441.68,14529.519,23630.1903,20783.871,17190.7281,31921.128,132895.17,83733.624,16637.7204
CA3834312069620150909,BUTTE,38.266,-120.592,2015,9,29472.39,70.83,5385.15,10683.63,13317.84,14.94,885472687.3,44078460.39,1907449.281,12932406.72,494736.5745,659612.7603,508187.07,530868.5127,698633.019,5556106.719,5795673.255,267757.5177
CA3851412213120150722,WRAGG,38.481,-122.069,2015,7,3262.41,7.29,301.32,1034.37,1870.11,49.32,37840258.62,1899598.14,79988.049,556386.48,21793.2876,28594.8153,22976.703,23527.5579,31929.606,234307.836,237094.362,12415.2894
CA3859811975220150620,WASHINGTON,38.642,-119.699,2015,6,7481.88,172.08,2391.66,2589.84,1624.68,703.62,320606876.9,17638976.7,572816.376,4782546.72,170865.2862,285049.6812,227818.098,198032.292,342987.318,1808014.482,1434367.422,176509.0026
CA3884412276020150912,VALLEY,38.788,-122.613,2015,9,31139.28,144.09,6311.79,11246.76,13242.96,193.68,604164825,30959859.42,1237669.092,8888293.44,336278.8638,474277.8492,373380.462,368591.2416,529255.674,3678599.97,3586497.318,225531.135
CA3891212249320150729,ROCKY,38.91,-122.45,2015,7,38810.07,379.71,7664.76,15477.57,15231.78,56.25,832404558.4,46150809.12,1469853.063,12387458.16,428553.261,750410.6067,585306.243,501022.6605,887195.808,4673166.534,3662373.492,471061.2924
CA3919212088220150725,LOWELL,39.212,-120.869,2015,7,1067.49,0.99,243.09,314.55,505.71,3.15,55644678,2738882.16,121962.078,811431.36,31397.5908,40588.8858,31302.99,33419.4462,42495.084,352672.956,375597,15399.774
CA3951912133920150911,LUMPKIN,39.527,-121.327,2015,9,460.44,0,53.28,124.92,282.24,0,16365491.46,797441.85,36427.491,238230.72,9291.0087,11714.2713,9015.174,9819.1773,12093.165,104676.201,113562.441,4151.3247
CA4016812363920150730,STEELHEAD,40.198,-123.624,2015,7,846.63,7.65,641.61,165.33,32.04,0,73590198.66,3571055.64,164446.623,1073032.56,42552.0414,52237.9755,40963.599,44857.5021,54758.916,471335.85,512381.376,18176.7672
CA4034312338320150731,PICKETT,40.362,-123.381,2015,7,4544.1,0.45,2141.82,1312.2,1074.33,15.3,324843202.8,15885650.7,718238.592,4737687.84,185605.4934,234024.9732,182128.914,196681.1904,245549.502,2068423.866,2222978.886,85540.365
CA4035712344220150731,GOBBLER,40.346,-123.441,2015,7,3464.73,0.45,1781.73,1000.89,677.7,3.96,249189984.5,12295720.35,543583.719,3638724.48,141279.5673,182566.3797,141926.976,150652.4517,193307.715,1574317.719,1665171.459,70648.5753
CA4035812356120150806,LASSICS,40.316,-123.533,2015,8,8384.31,36.99,3617.55,2774.52,1892.7,62.55,634981550.8,30931682.04,1413030.132,9249582.24,362312.5932,454186.6344,351607.752,382867.2504,471699.72,4059624.132,4399386.948,161172.7272
CA4038712317320150730,BLUE,40.392,-123.189,2015,7,1214.91,2.43,395.46,383.22,431.64,2.16,64902117.96,3248465.49,138487.932,949512.24,36322.2297,48827.1834,37879.047,39130.1244,52399.845,404859.807,416955.753,20506.5387
CA4045612355620150806,BUCK,40.442,-123.556,2015,8,782.91,0,565.83,169.11,47.07,0.9,81734892.48,3972232.71,182506.392,1190265.84,46738.4931,58204.6398,45081.009,49310.6508,60312.195,523591.317,569638.251,20322.4221
CA4046512305420150731,SHIELL,40.469,-123.066,2015,7,10051.11,2.7,3585.33,4392.81,2047.23,23.04,682549023.1,34037709.66,1465935.651,9973152.72,381281.5224,510110.5203,393567.273,409659.5169,542154.006,4275085.248,4442166.882,209338.1622
CA4049212319820150803,PEAK,40.495,-123.207,2015,8,2557.17,0,655.29,1205.73,679.86,16.29,154369156.9,7633161.63,335860.965,2253369.6,86988.0501,113561.4807,87819.174,92894.8059,119860.047,974047.419,1027814.211,44395.8597
CA4060412308120150731,BARKER,40.628,-123.102,2015,7,1596.69,0,462.06,470.34,656.19,8.1,87367598.82,4293206.37,191725.605,1275408,49806.2079,63512.2719,49511.772,52957.8999,67133.205,553814.865,589751.613,23984.2719
CA4064212358620150731,ROUTE COMPLEX,40.601,-123.541,2015,7,14343.21,21.06,6983.91,3925.35,3375.72,37.17,1067866870,52039418.13,2374060.68,15562098,610673.3001,764325.153,593543.187,645527.9988,796829.913,6822271.071,7381790.433,272468.1735
CA4068012335620150731,PATTISON,40.7,-123.416,2015,7,12596.67,36.27,4410.18,4523.4,3573.72,53.1,832913095.5,41045709.24,1821570.795,12152667.6,470756.2158,608854.6035,471019.851,501510.4029,640423.584,5271335.658,5596714.584,233136.702
CA4069112352420150610,SADDLE,40.687,-123.534,2015,6,770.67,0,291.78,226.08,252.36,0.45,39673891.26,1933844.04,88246.683,577679.76,22549.9014,28414.9035,21906.099,23838.0741,29401.056,253632.69,274871.376,10103.5692
CA4091312343720150731,RIVER COMPLEX,40.914,-123.364,2015,7,31779.45,72,13941.36,10693.26,7062.12,10.71,2171643038,105587726.2,4848689.214,31607153.28,1236243.148,1548015.115,1192857.768,1304573.107,1596114.99,13914405.41,15147213.1,540635.9562
CA4093812010520150803,DODGE,40.951,-120.061,2015,8,4445.37,4.05,933.03,2095.02,1411.56,1.71,93217413.6,5207298.57,162061.452,1388186.64,47442.5613,85126.1022,66152.187,55858.0536,100850.589,519175.035,396780.093,54496.2195
CA4139912139220150731,FROG,41.41,-121.381,2015,7,2127.33,6.57,765.54,1174.5,179.64,1.08,87692318.46,4488252.3,180498.825,1286564.4,47992.554,68726.2257,53075.727,52571.2851,75115.134,535983.588,527681.538,32223.8502
CA4146912375220150801,NICKOWITZ,41.448,-123.755,2015,8,3382.47,0,2348.82,732.15,301.5,0,331635966.8,16080467.22,743587.11,4823870.4,188927.9694,235191.5658,180924.156,198987.2946,241254.018,2130367.986,2331038.034,80451.4518
CA4155612377620150802,PEAK,41.588,-123.788,2015,8,5773.05,2.43,2699.82,1764.81,1305.99,0,428778010.8,20861739.09,956491.686,6240571.92,243780.3765,306044.0676,235612.953,257371.1586,315497.565,2746002.771,2986567.857,107340.3675
CA4176412395720150801,COON,41.759,-123.954,2015,8,2422.17,3.96,1079.55,772.29,566.28,0.09,171962187.8,8356317.12,384318.198,2502236.16,97834.734,122454.7866,94241.502,103199.9742,126003.276,1102516.02,1201759.488,42564.6828
CA4180012381520150801,BEAR,41.839,-123.724,2015,8,4923.72,2.79,2049.39,1517.58,1353.96,0,360735615.7,17530366.59,805988.268,5250249.36,205520.6799,256890.4902,198053.721,216805.0212,264854.475,2312239.833,2518977.519,89415.8469
AZ3476111452420160406,TOPOCK,34.74,-114.51,2016,4,78.3,2.97,46.08,22.5,4.86,1.89,3791324.88,230942.88,5271.912,57435.84,1791.864,3991.2768,3139.992,2291.4,5055.912,18863.856,8818.848,3110.8536
CA3260811664120160619,BORDER 3,32.611,-116.572,2016,6,3210.48,70.65,2773.89,363.06,2.88,0,182707013.9,11131142.49,255043.926,2760415.92,84353.9265,192479.5152,149065.029,108287.8614,240419.637,912109.815,435945.501,149405.5971
CA3341811736820160721,ROBLAR,33.402,-117.362,2016,7,494.37,0,341.1,149.94,0.09,3.24,27163800,1635385.86,38980.188,411334.56,13187.7018,28055.2968,22289.49,16625.0052,35617.914,137071.926,69304.05,21452.319
CA3398311695420160830,BOGART,33.986,-116.933,2016,8,598.32,0.09,356.13,239.49,2.61,0,18481980.42,1108634.22,26844.723,279369.36,8925.48,18979.5627,14981.553,11224.8585,23903.478,93866.184,49157.082,14383.1574
CA3414411793320160620,FISH,34.181,-117.939,2016,6,1833.75,14.22,503.19,1217.79,98.46,0.09,61511629.5,3578915.52,97301.475,921963.6,29928.7314,60131.1195,46596.303,36626.8797,73073.772,326379.654,209329.452,42522.336
CA3416811790020160620,RESERVOIR,34.197,-117.876,2016,6,513,0,235.44,276.84,0.72,0,16789509.9,974562.39,26728.155,251452.8,8164.8333,16350.1425,12640.536,9972.6129,19796.319,89388.963,58135.599,11492.9325
CA3425911746120160816,BLUE CUT,34.324,-117.506,2016,8,14914.8,71.37,10128.78,4557.42,99.18,58.05,537664534.7,32204777.22,787444.569,8102584.08,254148.7032,551101.1157,427973.859,320202.7119,683278.902,2745786.528,1482236.406,414490.0878
CA3428811725120160807,PILOT,34.308,-117.247,2016,8,3345.21,9.27,1203.93,1818.27,307.26,6.48,112202209.8,6631409.61,170367.102,1687065.84,53869.7241,112533.2352,87438.933,66936.375,138464.613,583179.903,342293.157,82388.1555
CA3436911855620160709,SAGE,34.366,-118.574,2016,7,405.99,0,95.94,304.02,6.03,0,15651788.76,942631.47,22585.212,236028.24,7334.0343,16185.7854,12547.089,9296.8812,20100.123,79374.033,41351.031,12297.3237
CA3443111839820160722,SAND,34.391,-118.35,2016,7,16815.15,144.54,10879.56,5524.2,261,5.85,788144739.1,47472587.01,1136459.736,11888050.32,369924.5169,815183.109,632729.835,468868.158,1013575.545,3995022.231,2075854.185,619731.1719
CA3453012005420160615,SHERPA,34.497,-120.033,2016,6,3021.39,1.98,615.87,1754.37,608.22,40.95,40848991.74,2423392.47,61047.009,617042.88,20170.2537,41194.3347,32769.414,25050.6999,51908.067,210218.823,117468.351,30607.3953
CA3454611980520160818,REY,34.586,-119.725,2016,8,13488.75,326.52,9790.47,3324.96,46.26,0.54,596790433.8,36312460.83,835679.952,9018055.44,276870.8295,627394.5522,486987.741,354748.0392,784691.955,2983059.297,1435653.279,486165.3165
CA3463111923020160630,PINE,34.639,-119.234,2016,6,948.6,4.41,429.57,382.68,131.94,0,57371575.86,2993188.59,114189.813,844515.36,30964.5909,46533.5235,36027.774,34424.6391,51930.531,344022.795,323670.051,23727.2337
CA3472012055020160918,CANYON,34.597,-120.584,2016,9,4697.01,95.49,2356.02,1578.69,619.29,47.52,128136273.8,7648140.69,185770.854,1955108.88,67451.1381,130303.9332,109104.057,83491.4466,172687.869,646553.907,324248.913,99526.6683
CA3504011960120160605,SODA,35.026,-119.58,2016,6,896.04,38.61,716.4,141.03,0,0,5692791.24,345915.09,7941.726,86422.32,2755.5165,5966.9064,4762.881,3503.151,7647.561,28328.283,13222.089,4648.8303
CA3521211873720160701,DEER,35.222,-118.688,2016,7,749.79,0,215.37,498.06,35.64,0.72,15498341.82,772269.75,33315.129,226514.88,8685.5913,11564.9883,8949.582,9326.7855,12319.587,97105.383,100960.623,4731.9489
CA3561311846620160623,ERSKINE,35.569,-118.334,2016,6,19454.31,5.31,12138.12,6396.84,171.27,742.77,549975015.2,32561290.35,824319.765,8318952,275902.9965,552624.2271,444106.926,341366.5683,702025.407,2831761.539,1584218.619,410144.3541
CA3567012100420160813,CHIMNEY,35.738,-121.075,2016,8,18999.72,36,7225.2,8877.06,2838.69,22.77,765737231.4,41327680.23,1426383.558,11360932.56,408372.5367,658918.9188,518972.103,466253.5014,770102.451,4421476.305,3764228.067,382516.2405
CA3574511858420160816,CEDAR,35.791,-118.571,2016,8,11813.4,6.75,1565.37,3067.83,7104.33,69.12,290572213.1,14460397.56,625363.173,4249485.36,163920.3498,216273.0141,168448.653,175862.5731,231628.68,1821223.998,1894426.272,88132.3308
CA3577412082220160518,CAMP ROBERTS,35.744,-120.802,2016,5,1785.87,0.63,318.24,1442.61,24.3,0.09,38337668.1,2268578.79,57674.943,578950.56,19008.7029,38499.2073,30660.372,23544.0945,48487.707,197920.107,112258.863,28464.5025
CA3584111804120160601,CHIMNEY,35.855,-118.025,2016,6,597.6,0,64.26,151.02,127.89,254.43,7489063.8,402715.89,12885.3,118969.2,6087.6873,6312.825,7451.631,6803.3484,10942.749,39995.343,25146.729,4295.5155
CA3598611856520161030,MEADOW,35.975,-118.579,2016,10,1760.13,0.36,925.83,624.51,195.39,14.04,163040775.1,7983793.08,360117.072,2375936.64,92427.822,117782.1936,90908.1,98023.9464,122684.868,1037968.308,1115469.9,43237.2924
CA3601612132120160602,STONY,35.989,-121.293,2016,6,1995.57,2.7,991.26,967.95,24.93,8.73,93188932.56,5222897.46,160855.056,1388452.32,47255.6394,85577.0508,66478.878,55805.9184,101594.466,517075.398,390376.602,55267.7022
CA3608212045920160702,CURRY,36.087,-120.45,2016,7,1149.3,29.61,398.52,517.14,44.37,159.66,17616375.72,1020125.88,27398.034,269246.88,10037.7864,17024.8698,14887.854,12027.4398,23081.22,91690.344,53393.796,12380.2884
CA3608411857220161004,SLATE,36.082,-118.556,2016,10,858.87,4.05,533.97,277.11,41.76,1.98,75466798.74,3690067.41,167085.549,1099298.88,42774.2775,54370.8927,41898.06,45316.6263,56440.341,481156.281,518654.565,19747.3023
CA3608912052220160809,MINERAL,36.144,-120.523,2016,8,2775.33,0.09,625.77,2128.41,21.06,0,79635039.84,4786633.71,115581.546,1200262.32,37342.7739,82094.0724,63571.959,47249.3142,101733.003,405019.197,214216.191,62116.9533
CA3611312128920160604,COLEMAN,36.125,-121.284,2016,6,1163.43,3.51,606.42,511.11,34.56,7.83,50989078.98,3032186.67,76093.461,767927.52,24428.1861,51650.1387,40266.846,30525.3567,63987.435,262697.211,147959.379,38334.0681
CA3622311855820161021,JACOBSON,36.233,-118.537,2016,10,677.52,0.9,307.26,214.11,124.92,30.33,56425548.6,2780334.36,123334.704,823862.88,32050.458,41231.6244,32083.812,34143.6204,43633.08,356883.084,378341.028,15826.788
CA3625811864820161102,HIDDEN,36.267,-118.637,2016,11,936.81,6.12,463.77,349.29,111.69,5.94,81594812.88,4000937.31,179773.344,1189856.88,46356.2415,59087.871,45782.973,49211.9532,61899.687,518595.273,555366.087,21931.9641
CA3641412125020160522,METZ,36.387,-121.217,2016,5,1548.9,52.29,354.78,1131.39,10.44,0,43519550.4,2646555.39,60960.492,658085.04,20341.8567,45705.1842,35642.025,26019.9648,57386.151,217470.609,104414.535,35427.2265
CA3646112190120160722,SOBERANES,36.322,-121.701,2016,7,53569.17,57.96,18948.69,24903.45,8930.25,728.82,3000647750,153267648,6168297.249,44207693.28,1696960.927,2340790.595,1869621.282,1855159.131,2642646.411,18290541.77,17866573.8,1103829.078
CA3692911924620161011,SACATA,36.927,-119.264,2016,10,923.67,0,233.28,662.04,25.29,3.06,28772833.14,1409290.56,63493.245,419554.8,16372.1502,20792.4093,16124.337,17367.4395,21773.772,183032.874,196352.388,7665.1848
CA3700411949520160730,GOOSE,37.015,-119.466,2016,7,1008.18,0,706.68,278.55,9.54,13.41,38195688.78,2038312.26,72883.809,564565.68,20287.296,32238.8505,25055.163,22965.0147,36843.282,223678.728,198073.422,17924.5746
CA3710912184820160926,LOMA,37.116,-121.818,2016,9,1772.55,0,341.91,833.13,594.63,2.88,72344983.5,3572796.51,157161.465,1059537.6,41777.5437,53054.1675,42183.594,44584.9191,57585.951,455406.147,477649.971,20889.7605
CA3778011892120160917,OWENS RIVER,37.765,-118.911,2016,9,2487.33,14.76,860.4,983.25,288.36,340.56,129534566.2,7276714.56,220105.557,1946676.24,69726.4326,119236.1121,97615.737,82072.2447,149014.296,709939.314,511786.908,78851.9484
CA3779911892220160804,CLARK,37.799,-118.916,2016,8,1227.33,0.18,428.31,620.37,110.07,68.4,68565748.14,3799209.96,120954.591,1022112.72,35806.1454,61727.9679,48725.559,41794.9137,73785.168,384394.122,299662.416,38842.4268
CA3780912030120160926,MARSHES,37.778,-120.282,2016,9,446.58,0,131.58,279.9,34.74,0.36,25395693.84,1269181.08,54337.446,371329.92,14197.7448,19053.9594,14743.602,15278.4774,20360.16,158691.096,164052.828,7925.8968
CA3852412206820160803,COLD,38.536,-122.077,2016,8,2545.02,14.76,507.96,1678.32,284.58,59.4,80547786.18,4186856.7,161017.641,1187381.52,44240.7492,64875.3237,50977.863,49022.3655,73235.178,483739.092,456484.482,32785.6986
CA3880512281020160925,SAWMILL,38.814,-122.841,2016,9,638.01,3.42,184.14,333.27,115.56,1.62,22601752.38,1149130.08,46978.911,331690.32,12551.5098,17496.0927,13646.475,13678.5033,19190.196,138837.438,138190.14,7985.1816
CA3890012260520160813,CLAYTON,38.915,-122.587,2016,8,1502.82,11.97,429.39,800.55,260.91,0,30211817.76,1601667.27,58316.886,446436.72,16232.8671,25202.9088,19696.887,18272.493,28798.767,177988.185,160070.283,13716.4617
CA3895812085620160628,TRAILHEAD,38.963,-120.83,2016,6,2323.53,9,390.15,894.15,1029.6,0.63,124424153.8,6056243.19,277389.099,1811004.48,70714.2861,88878.7593,68420.088,74678.1129,91663.191,796561.731,865739.727,31263.3909
CA4036812080220160911,WILLARD,40.378,-120.749,2016,9,1145.34,0.18,265.86,491.67,343.26,44.37,42306417.18,2214614.34,83545.767,624144.24,23046.2172,34507.2843,27048.681,25679.1321,39107.718,252378.828,234286.974,17922.0726
CA4128112031520160917,SOUP COMPLEX,41.29,-120.269,2016,9,1133.19,20.16,694.26,234.63,184.14,0,87630785.82,4400036.01,185760.603,1284536.16,49413.0663,66291.5277,52017.174,53355.4929,72233.937,544225.977,554871.321,28480.8699
CA4162312355820160607,PONY,41.614,-123.549,2016,6,1266.75,0,508.59,559.53,198.45,0.18,91051317,4430618.73,203011.596,1325614.32,51865.7733,65001.1266,50166.459,54764.838,67199.409,582873.939,633359.061,22853.3535
CA4185312311520160828,GAP,41.856,-123.036,2016,8,13736.52,20.61,5177.07,4321.35,4212.27,5.22,819683739.2,40057575.12,1816430.319,11938225.68,464569.6482,589946.4855,454344.867,491987.3553,611618.148,5228990.55,5642911.908,213396.6456
CA3265211682420170520,GATE,32.654,-116.829,2017,5,917.19,0,58.68,820.17,38.34,0,38562350.58,2334545.01,54499.347,584245.44,18536.1651,40188.6873,31838.634,23514.6933,51052.545,193223.997,93994.101,31029.5691
CA3334911719120171207,LILAC 5,33.299,-117.203,2017,12,1683.45,27.45,653.67,805.23,168.12,28.98,28931334.48,1682436.96,45552.33,435441.6,14568.7572,28236.9006,22457.97,17749.7514,35138.988,152813.196,95934.24,20104.8156
CA3386511772020171009,CANYON 2,33.823,-117.734,2017,10,3681.9,15.48,2958.3,695.07,10.89,2.16,187103927.2,11240883.63,271785.204,2820764.88,88039.5399,192720.9366,149541.417,111291.2532,239194.971,951801.921,503821.143,145771.6437
CA3386711768620170925,CANYON,33.861,-117.66,2017,9,1110.33,0.27,607.41,468.27,33.84,0.54,74178432.54,4252427.28,121709.331,1108599.12,36551.8458,70760.0619,54706.167,44108.3709,84965.22,401047.326,276671.988,48315.5208
CA3388211699020170626,MANZANITA,33.863,-116.948,2017,6,2556.45,14.94,472.23,1956.33,112.86,0.09,138184608.4,8360206.47,196574.265,2087143.2,64841.2569,143933.3199,112088.502,82511.0739,179961.615,695698.695,348405.183,110453.5989
CA3398111711620170902,PALMER,33.991,-117.121,2017,9,1677.6,1.71,691.56,981.45,2.88,0,97876602.9,5891986.26,141103.323,1477967.76,46440.4068,101118.4083,79046.325,58736.4777,126496.674,495749.556,256313.79,76943.457
CA3398311730820170813,BLAINE,33.984,-117.29,2017,8,452.43,0,60.66,384.48,7.29,0,26299381.14,1597230.09,36995.391,397509.12,12289.1895,27562.5909,21467.466,15701.7105,34542.261,131699.673,64017.729,21304.6983
CA3400611730620170430,OPERA,33.997,-117.301,2017,4,433.71,0,65.43,187.56,180.72,0,19444202.46,1176402.42,27424.827,295277.04,9541.3788,20235.5559,16255.989,12060.3357,26022.438,97204.428,46563.606,15668.1702
CA3429311680920170619,HOLCOMB,34.314,-116.837,2017,6,612.09,1.17,126.9,476.46,7.56,0,63160354.44,3357585.81,121531.356,932105.52,33430.3929,52961.1354,40884.039,37735.5132,59927.013,371744.127,333721.161,28971.7803
CA3429511836120170901,LA TUNA,34.23,-118.316,2017,9,2847.33,1.71,1024.92,1725.12,95.58,0,141406382.7,8251329.78,222126.489,2120053.68,68465.3544,138900.6369,107489.115,84047.0571,168902.442,747757.728,473044.23,98820.441
CA3433411833820171205,CREEK,34.294,-118.352,2017,12,6409.44,32.13,1706.94,3889.17,780.84,0.36,379115757.5,22399421.76,576373.599,5698424.88,181657.557,380053.4787,294797.835,225716.8653,466804.296,1972007.766,1161733.14,277918.7508
CA3442911910020171205,THOMAS,34.459,-119.303,2017,12,114042.96,530.64,45157.14,48699.27,19583.55,72.36,9128473846,507312035.6,16053387.59,135789010.6,4660023.128,8263910.128,6411081.96,5462232.404,9737470.188,51157093.64,39884883.66,5212800.119
CA3445311858120171205,RYE,34.43,-118.635,2017,12,1980.81,4.23,648.27,1291.41,36.9,0,85696990.38,5117089.95,126626.607,1290507.84,40588.6329,87399.5733,67799.88,50983.2117,108054.459,439575.255,242544.915,65309.5521
CA3456711995220170708,WHITTIER  CA-LBOR-001770,34.535,-119.952,2017,7,7489.26,9.54,915.57,3231.18,3332.97,0,747125372.3,39821907.51,1430566.839,11029891.68,394338.8925,629392.8537,485669.7,446098.3713,713511.531,4385614.851,3909579.975,347502.2193
CA3496111944820170718,HUDSON,34.948,-119.465,2017,7,480.42,0,18.18,394.65,67.59,0,2281893.3,138207.69,3232.197,34496.64,1075.7187,2380.7727,1861.56,1369.2303,2989.521,11460.429,5659.425,1832.8995
CA3502012029920170706,ALAMO,34.96,-120.288,2017,7,11839.77,869.58,4744.98,4051.62,1604.61,568.98,777396123.4,41139018.63,1504571.76,11491398,420249.5091,646368.3702,507422.889,472278.6324,740710.467,4585330.629,4135399.371,350078.8797
CA3539711882220170630,TARINA,35.385,-118.793,2017,6,508.86,0.81,52.65,454.77,0.63,0,8184.96,322.56,16.704,161.28,17.28,3.2256,16.704,17.856,22.464,41.472,14.976,2.1312
CA3539712049820170626,HILL,35.405,-120.481,2017,6,765.9,2.79,288.36,447.75,27,0,55874461.32,3305870.1,84681.864,839710.08,26643.8178,56144.4768,43445.142,33167.826,68867.982,290250.558,170014.338,41147.0514
CA3553111864820170730,GARDEN,35.518,-118.645,2017,7,598.77,0.36,223.29,337.59,34.29,3.24,51400971.54,2594206.35,108266.049,752626.08,28490.7933,39269.0727,30363.786,30881.7027,42367.995,318310.659,322714.899,17208.3753
CA3557211858220170618,HIGHWAY,35.586,-118.574,2017,6,686.07,0,225.63,454.95,2.25,3.24,18638240.4,991285.74,35783.568,275398.56,9944.4294,15638.2308,12171.762,11225.232,17846.622,109506.762,97808.598,8596.701
CA3560211908420170706,QUAIL COMPLEX,35.605,-119.067,2017,7,808.92,0.18,432,376.47,0.27,0,280468.8,11344.14,563.58,5464.8,569.9358,119.448,555.966,590.5044,750.654,1419.858,519.894,80.613
CA3575611840320170901,CALDWELL,35.765,-118.381,2017,9,615.06,0,344.61,201.87,18.72,49.86,32172010.74,1882266.21,49896.117,484626.24,16074.2511,31715.9415,25188.876,19701.4959,39567.069,168665.985,102595.149,22874.6583
CA3579412067920170709,PARKFIELD,35.778,-120.674,2017,7,756.99,36.72,76.5,569.16,74.34,0.27,8474017.68,444104.55,16678.458,125181.36,4648.8231,6924.4884,5472.027,5183.2494,7919.775,50431.473,46517.643,3624.7401
CA3589912026320170710,GARZA,35.957,-120.299,2017,7,19587.42,81.09,4042.8,14478.66,759.87,225,1343133002,72952341.75,2477431.161,19901257.92,699902.3817,1169100.147,906005.358,804206.0655,1351929.123,7722600.327,6502855.887,688608.5121
CA3594712117020170605,RANGE,35.925,-121.181,2017,6,845.1,0,650.61,181.98,0,12.51,37362560.22,2155086.72,60256.701,559987.92,18560.0646,35994.8385,28147.329,22493.5551,43862.256,200047.698,132874.956,25025.5044
CA3602811896220170730,ROADRUNNER,36.015,-118.933,2017,7,985.23,0.09,86.76,833.49,64.89,0,436907.16,25079.94,653.904,6943.68,323.3466,412.9776,448.326,376.5348,683.262,2180.358,980.874,318.5442
CA3603212047720170717,PARK,36.021,-120.499,2017,7,726.39,0,289.17,238.95,180.63,17.64,64398105.18,3361205.61,128033.397,948313.44,34823.8971,52268.7843,40563.144,38725.4403,58491.045,385861.797,362311.641,26723.0511
CA3606812023620170420,JAYNE,36.061,-120.274,2017,4,1892.16,36.09,282.96,629.73,0,943.38,9690163.56,474619.95,16971.354,171294.48,13391.2323,6659.3016,14546.295,14337.8874,20509.983,48704.805,19870.695,4938.7977
CA3609911841220170624,SCHAEFFER,36.096,-118.365,2017,6,6515.01,20.43,1163.7,3089.43,2199.33,42.12,746089634,37688550.39,1568673.315,10929643.2,414227.0493,570876.9921,442582.992,449277.1857,618180.471,4614865.587,4666057.263,251617.2021
CA3611812036120170518,ELM 2,36.075,-120.405,2017,5,4357.44,238.41,855.72,2228.4,27.63,1007.28,87147498.06,5097270.24,131214.033,1340159.76,50767.7454,85558.8645,76548.789,61141.7691,119179.296,445196.97,236075.436,64056.4452
CA3615911869620170829,PIER,36.122,-118.708,2017,8,14822.1,0.09,6355.53,3954.42,4481.1,30.96,1759076354,86194677.42,3882598.281,25629826.32,994863.1356,1272407.887,979879.023,1055549.634,1323194.994,11195441.24,12025045.24,468529.6338
CA3622112046120170703,DERRICK,36.207,-120.464,2017,7,653.4,62.1,49.14,304.65,4.41,233.1,13475075.76,771731.37,21063.312,208812.24,8605.7973,12747.8754,12188.799,10124.4852,18676.413,69722.163,39035.421,9328.3587
CA3624711830320170803,INDIAN,36.25,-118.292,2017,8,990.99,0.18,254.7,404.1,328.68,3.33,99837973.08,5162072.31,201625.686,1469304.72,54760.4559,79664.8572,62225.487,60440.3406,88948.179,603268.569,577912.923,39272.2821
CA3627011849820170925,LION,36.285,-118.471,2017,9,7517.61,11.7,2826.99,3546.72,739.89,392.31,840719836.8,41531321.79,1830573.63,12279322.8,476441.5563,617261.328,480115.251,508467.6234,654795.819,5305596.813,5598877.959,240631.7805
CA3708211980720170610,OAKWOOD,37.076,-119.769,2017,6,609.57,0,51.48,547.29,10.8,0,6537930.48,316979.37,14607.108,95466.96,3821.9805,4631.4414,3678.435,4027.5576,4916.997,41842.827,45396.765,1613.5371
CA3721711946920170903,MISSION,37.236,-119.466,2017,9,407.52,0,44.73,104.49,256.59,1.71,42160658.4,2057177.25,93647.7,613890,23920.0425,30255.723,23296.455,25304.184,31302.585,269327.295,291455.145,10827.4455
CA3744911965020170829,RAILROAD,37.441,-119.613,2017,8,5165.91,0.45,454.23,1604.52,3104.91,1.8,766383742.8,37195722.63,1715966.55,11149268.4,436321.2591,544478.364,418896.567,459853.6698,559225.863,4919022.441,5373576.603,187547.4225
